score,max_tile,moves
177432,8192,7487
342988,16384,13059
333816,16384,12536
171948,8192,7146
171092,8192,7077
176484,8192,7384
341484,16384,12961
104260,8192,4204
359040,16384,13726
257584,16384,9607
289016,16384,11116
36368,2048,1897
173756,8192,7276
342444,16384,13019
128740,8192,5354
81076,4096,3742
171416,8192,7084
333904,16384,12590
381528,16384,14548
270408,16384,10241
130832,8192,5507
365300,16384,13841
171156,8192,7069
80156,4096,3703
244336,16384,9185
366296,16384,13877
288976,16384,11075
80332,4096,3710
342420,16384,13006
337848,16384,12781
80524,4096,3724
269492,16384,10174
308084,16384,11656
290508,16384,11185
287640,16384,10958
289636,16384,11093
270032,16384,10226
36780,2048,1883
290668,16384,11177
261344,16384,9779
58552,4096,2666
290544,16384,11205
329332,16384,12316
260252,16384,9691
280708,16384,10667
133036,8192,5595
175316,8192,7296
62072,4096,2910
176496,8192,7386
177056,8192,7430
249448,16384,9493
176612,8192,7399
342576,16384,12988
342432,16384,13015
174868,8192,7284
289916,16384,11145
128604,8192,5287
287964,16384,11000
361504,16384,13923
157008,8192,6515
329876,16384,12316
154492,8192,6315
354424,16384,13327
289776,16384,11122
100248,8192,4013
71148,4096,3245
340408,16384,12860
340192,16384,12771
188084,8192,7901
338316,16384,12781
310724,16384,11488
292020,16384,11287
290028,16384,11158
168416,8192,6978
291084,16384,11213
287740,16384,10991
156400,8192,6457
153456,8192,6342
131004,8192,5423
80824,4096,3742
342396,16384,12995
235096,16384,8675
160232,8192,6662
340012,16384,12796
157196,8192,6530
128972,8192,5361
305832,16384,11806
342208,16384,12987
334412,16384,12614
172336,8192,7147
289996,16384,11121
175392,8192,7320
174672,8192,7252
380932,16384,14512
314468,16384,11700
177316,8192,7459
80456,4096,3731
366820,16384,13934
83848,4096,3888
336268,16384,12620
358232,16384,13524
383024,16384,14652
170988,8192,7078
384696,16384,14751
156952,8192,6502
178976,8192,7558
168516,8192,7014
173028,8192,7205
175408,8192,7306
285656,16384,10876
80516,4096,3741
363096,16384,13717
333736,16384,12569
287184,16384,10990
130976,8192,5494
286068,16384,10888
176604,8192,7397
173248,8192,7219
334112,16384,12678
166572,8192,6868
153160,8192,6275
354260,16384,13301
377360,16384,14350
289896,16384,11098
366920,16384,13936
379056,16384,14455
299768,16384,11534
80404,4096,3721
361400,16384,13631
328444,16384,12660
340484,16384,12892
338000,16384,12725
322452,16384,12057
246340,16384,9339
339228,16384,12818
104692,8192,4280
176376,8192,7374
52320,4096,2422
377748,16384,14379
377136,16384,14311
171000,8192,7054
362424,16384,13668
178716,8192,7489
156424,8192,6467
386872,16384,14861
172280,8192,7234
157092,8192,6504
268800,16384,10174
287924,16384,10988
289352,16384,11053
370692,16384,14127
313756,16384,11618
359496,16384,13522
7484,512,522
352448,16384,13418
367160,16384,13952
364736,16384,13808
137024,8192,5587
307964,16384,11914
338160,16384,12812
167604,8192,6924
367948,16384,14014
132744,8192,5557
324596,16384,12220
280008,16384,10641
377144,16384,14318
171396,8192,7087
286548,16384,10964
176420,8192,7381
173132,8192,7199
362560,16384,13679
303928,16384,11523
342900,16384,13020
373592,16384,14198
137940,8192,5807
340656,16384,12864
38088,2048,2012
122396,8192,5025
114488,8192,4763
156768,8192,6473
177136,8192,7467
364868,16384,13832
171940,8192,7144
338704,16384,12792
288340,16384,11025
141656,8192,6052
158112,8192,6630
362388,16384,13686
318492,16384,11847
175436,8192,7315
334196,16384,12635
134448,8192,5702
177368,8192,7477
67544,4096,3046
80196,4096,3695
376680,16384,14344
83840,4096,3920
320976,16384,12034
153216,8192,6287
257412,16384,9548
381156,16384,14501
342080,16384,12980
217824,16384,7975
288064,16384,11006
177116,8192,7441
175492,8192,7324
367152,16384,13946
176484,8192,7384
289640,16384,11113
142120,8192,5679
166488,8192,6864
78632,4096,3593
342076,16384,12991
102944,8192,4137
366512,16384,13932
157140,8192,6517
284376,16384,10769
364216,16384,13806
168244,8192,6988
147456,8192,6007
71204,4096,3237
61088,4096,2855
177412,8192,7488
120132,8192,4925
342180,16384,12980
158588,8192,6606
287672,16384,10970
337740,16384,12740
175532,8192,7339
367472,16384,13932
178112,8192,7471
45204,2048,2341
291572,16384,11198
387072,16384,14895
176792,8192,7382
60016,4096,2777
177228,8192,7458
338956,16384,12807
342640,16384,13004
373768,16384,14189
382800,16384,14595
174788,8192,7292
338636,16384,12761
320728,16384,11977
358184,16384,13501
176648,8192,7408
325540,16384,12312
343012,16384,13043
361776,16384,13670
286776,16384,10955
295196,16384,11350
166636,8192,6885
133496,8192,5646
167712,8192,6925
335160,16384,12605
364924,16384,13859
80548,4096,3748
343068,16384,13089
365540,16384,13879
276892,16384,10531
171504,8192,7101
145856,8192,5942
339068,16384,12831
305896,16384,11817
356380,16384,13461
356248,16384,13394
144276,8192,5832
281296,16384,10692
131392,8192,5498
168116,8192,6958
147636,8192,6072
249072,16384,9368
165288,8192,6873
358208,16384,13710
171512,8192,7108
290556,16384,11197
290580,16384,11205
365448,16384,13865
286860,16384,10995
287872,16384,11023
282792,16384,10790
128652,8192,5335
132876,8192,5587
165344,8192,6824
148256,8192,6071
174916,8192,7308
284552,16384,10785
249484,16384,9506
174932,8192,7295
342928,16384,13058
285624,16384,10956
174812,8192,7287
333548,16384,12554
220348,16384,8043
162324,8192,6771
177356,8192,7442
263884,16384,9823
173300,8192,7245
336556,16384,12635
161716,8192,6591
179048,8192,7575
336608,16384,12665
320648,16384,11959
167940,8192,6988
177164,8192,7426
338268,16384,12759
177004,8192,7435
326724,16384,12304
372636,16384,14103
152724,8192,6244
132616,8192,5562
59492,4096,2760
290876,16384,11229
177404,8192,7474
267872,16384,10042
333864,16384,12553
322844,16384,12102
33220,2048,1708
79188,4096,3657
322964,16384,12116
377884,16384,14391
168256,8192,6992
155456,8192,6411
334060,16384,12586
268100,16384,10086
246516,16384,9330
286628,16384,10967
176564,8192,7400
380796,16384,14507
142296,8192,6083
171944,8192,7144
177212,8192,7438
380828,16384,14509
362940,16384,13749
281584,16384,10730
320328,16384,11918
363532,16384,13757
172556,8192,7154
167308,8192,6930
89672,4096,4204
290340,16384,11186
376644,16384,14336
363024,16384,13715
341340,16384,12933
380604,16384,14485
27120,2048,1400
177372,8192,7478
176740,8192,7426
300816,16384,11570
289892,16384,11143
79044,4096,3644
268556,16384,10126
165960,8192,6829
289680,16384,11107
176872,8192,7432
177156,8192,7412
173336,8192,7221
343504,16384,13092
386260,16384,14822
366368,16384,13899
157504,8192,6523
290044,16384,11134
375652,16384,14245
335148,16384,12598
281888,16384,10775
140260,8192,5940
132240,8192,5553
172600,8192,7165
175776,8192,7382
156140,8192,6463
343116,16384,13042
341820,16384,12926
342040,16384,12945
285428,16384,10893
175204,8192,7300
275524,16384,10508
279348,16384,10699
366212,16384,13922
377040,16384,14350
70532,4096,3208
365244,16384,13897
80456,4096,3713
287972,16384,11060
332032,16384,12595
346724,16384,13260
356100,16384,13384
156860,8192,6480
338940,16384,12817
157312,8192,6539
287236,16384,11005
177244,8192,7445
157076,8192,6484
132832,8192,5559
227156,16384,8464
294420,16384,11412
313216,16384,11595
364328,16384,13734
175300,8192,7298
330036,16384,12391
28912,2048,1528
268384,16384,10105
148120,8192,6049
173336,8192,7237
341292,16384,12956
80244,4096,3707
270072,16384,10226
171976,8192,7184
246056,16384,9302
245972,16384,9268
157060,8192,6496
176852,8192,7408
168340,8192,6984
133148,8192,5621
357928,16384,13494
177252,8192,7448
359876,16384,13620
257576,16384,9589
148312,8192,6054
342496,16384,12967
175432,8192,7329
176888,8192,7405
128756,8192,5356
156984,8192,6525
176300,8192,7377
168020,8192,6977
173340,8192,7238
19116,1024,1106
361012,16384,13549
340208,16384,12840
171392,8192,7122
356332,16384,13387
132480,8192,5552
78316,4096,3584
241896,16384,9063
290704,16384,11235
81084,4096,3758
176524,8192,7399
173392,8192,7240
24660,2048,1276
361740,16384,13646
287912,16384,11029
175764,8192,7376
288788,16384,11072
320940,16384,11979
357988,16384,13464
310324,16384,11463
81108,4096,3759
78000,4096,3549
39356,2048,2030
114284,8192,4764
132564,8192,5553
281244,16384,10705
322868,16384,12120
342908,16384,13016
386836,16384,14866
361384,16384,13617
171716,8192,7132
363236,16384,13757
19876,1024,1157
282264,16384,10740
246132,16384,9303
365736,16384,13929
152260,8192,6303
336536,16384,12647
366884,16384,13913
339196,16384,12815
268100,16384,10108
342788,16384,13026
299224,16384,11481
148128,8192,6051
337324,16384,12662
327052,16384,12238
286272,16384,10895
281580,16384,10740
34324,2048,1796
281152,16384,10684
360156,16384,13576
80592,4096,3735
70988,4096,3226
78468,4096,3601
169528,8192,7055
378028,16384,14378
162412,8192,6619
254544,16384,9593
60400,4096,2795
173096,8192,7189
356040,16384,13347
176580,8192,7407
375868,16384,14350
365504,16384,13856
335272,16384,12664
37864,2048,1979
287968,16384,10999
284684,16384,10898
157020,8192,6518
157172,8192,6525
274332,16384,10465
132216,8192,5534
167980,8192,6966
361524,16384,13627
280516,16384,10655
171288,8192,7062
177240,8192,7449
364128,16384,13851
76540,4096,3515
173024,8192,7172
177984,8192,7501
176412,8192,7366
383448,16384,14708
176376,8192,7408
338724,16384,12771
284740,16384,10816
289672,16384,11101
330404,16384,12392
100080,4096,4391
176572,8192,7425
291900,16384,11259
51848,4096,2377
171408,8192,7103
338972,16384,12822
128384,8192,5330
79668,4096,3662
318888,16384,11877
377216,16384,14330
289556,16384,11108
332200,16384,12465
385408,16384,14755
173024,8192,7191
281172,16384,10627
176524,8192,7377
372640,16384,14103
112492,8192,4667
288324,16384,11088
175328,8192,7321
131420,8192,5479
154024,8192,6362
60964,4096,2823
131208,8192,5470
289844,16384,11155
321032,16384,12044
79728,4096,3686
177004,8192,7434
133904,8192,5626
353460,16384,13473
356784,16384,13585
123160,8192,5092
173264,8192,7219
178504,8192,7506
269896,16384,10248
280444,16384,10652
66024,4096,2946
379672,16384,14517
133100,8192,5618
311728,16384,11581
71120,4096,3232
226660,16384,8389
167936,8192,6960
340836,16384,12870
339132,16384,12852
378424,16384,14477
343144,16384,13063
168228,8192,6985
165040,8192,6892
280692,16384,10651
25436,2048,1301
74636,4096,3391
244084,16384,9176
288672,16384,11078
290460,16384,11175
314232,16384,11676
168408,8192,7018
174028,8192,7293
382712,16384,14632
177120,8192,7435
82280,4096,3865
175204,8192,7322
341872,16384,12940
169268,8192,7047
281392,16384,10728
280588,16384,10642
245528,16384,9274
72960,4096,3377
154104,8192,6377
290452,16384,11171
137940,8192,5811
171436,8192,7084
45092,2048,2321
58852,4096,2724
289760,16384,11132
322692,16384,12069
157156,8192,6516
66768,4096,2981
275856,16384,10366
278752,16384,10616
325728,16384,12578
290660,16384,11224
358184,16384,13514
176888,8192,7449
172700,8192,7202
256956,16384,9727
315908,16384,11772
331972,16384,12434
172932,8192,7216
358040,16384,13516
128236,8192,5322
342972,16384,13047
152972,8192,6264
365276,16384,13864
236716,16384,8805
277580,16384,10493
323156,16384,12145
340160,16384,12907
342196,16384,13016
132988,8192,5599
127576,8192,5269
123448,8192,5119
60308,4096,2796
250964,16384,9620
129192,8192,5379
157336,8192,6548
174924,8192,7310
376512,16384,14318
173196,8192,7215
162400,8192,6791
292772,16384,11304
173192,8192,7201
366212,16384,13892
174752,8192,7255
168136,8192,6961
290484,16384,11175
173556,8192,7231
362708,16384,13727
81344,4096,3783
334192,16384,12635
279300,16384,10604
322372,16384,12065
285940,16384,10903
151176,8192,6210
155744,8192,6466
277528,16384,10494
339564,16384,12767
328380,16384,12459
323104,16384,12119
128880,8192,5335
166744,8192,6932
164368,8192,6779
80016,4096,3703
344476,16384,13095
309344,16384,12022
340816,16384,12856
380644,16384,14461
350116,16384,13283
175060,8192,7336
172920,8192,7213
337488,16384,12726
51912,4096,2370
147956,8192,6042
288760,16384,11074
353180,16384,13260
289964,16384,11157
313688,16384,12004
286092,16384,10926
281316,16384,10680
341088,16384,12898
356220,16384,13360
249872,16384,9506
146708,8192,6144
331288,16384,12548
80308,4096,3688
133112,8192,5629
340284,16384,12848
275824,16384,10387
80672,4096,3763
80116,4096,3689
268512,16384,10113
375724,16384,14277
326536,16384,12306
290052,16384,11116
290152,16384,11151
287980,16384,10995
132644,8192,5574
289364,16384,11062
368112,16384,14011
163872,8192,6724
79672,4096,3657
71480,4096,3284
332148,16384,12445
288316,16384,11028
171584,8192,7147
136124,8192,5707
14276,1024,814
134364,8192,5666
80520,4096,3729
177468,8192,7484
365980,16384,13846
365248,16384,13867
173216,8192,7202
168016,8192,6976
36392,2048,1902
286068,16384,10952
37876,2048,1993
328788,16384,12299
105616,8192,4319
173456,8192,7262
337264,16384,12700
252944,16384,9524
164672,8192,6798
386520,16384,14824
362496,16384,13715
340292,16384,12880
156696,8192,6469
130400,8192,5398
58676,4096,2697
308648,16384,11961
174720,8192,7276
286308,16384,10936
285596,16384,10902
176428,8192,7366
380924,16384,14525
79696,4096,3664
156916,8192,6508
170668,8192,7147
148344,8192,6093
334600,16384,12604
290400,16384,11159
277512,16384,10482
375808,16384,14281
141220,8192,5992
374244,16384,14200
311092,16384,11532
340348,16384,12863
176820,8192,7450
290188,16384,11106
172824,8192,7161
357588,16384,13488
355180,16384,13381
247692,16384,9378
338932,16384,12806
342272,16384,12975
334148,16384,12607
279608,16384,10569
153380,8192,6298
262996,16384,9872
78312,4096,3624
281612,16384,10723
243212,16384,9139
377124,16384,14344
176356,8192,7395
173204,8192,7205
361208,16384,13611
362232,16384,13644
261244,16384,9792
286340,16384,10913
157988,8192,6600
377364,16384,14385
261496,16384,9813
245296,16384,9246
358852,16384,13537
176728,8192,7414
290400,16384,11158
155396,8192,6430
57060,4096,2612
154788,8192,6356
174284,8192,7277
226244,16384,8407
340480,16384,12855
384688,16384,14716
177000,8192,7428
376760,16384,14359
166692,8192,6904
374392,16384,14187
261172,16384,9755
127460,8192,5262
91524,4096,4188
166420,8192,6853
80404,4096,3717
337404,16384,12718
278180,16384,10517
342872,16384,13052
241160,16384,9088
176668,8192,7430
278908,16384,10702
288060,16384,11035
168500,8192,7036
168372,8192,6999
269600,16384,10190
176536,8192,7397
177972,8192,7500
298620,16384,11424
171324,8192,7095
152568,8192,6345
328424,16384,12634
313276,16384,11599
197416,8192,7737
287644,16384,10963
168176,8192,6976
342096,16384,12937
314912,16384,11740
372684,16384,14110
156112,8192,6430
176984,8192,7430
353136,16384,13212
303984,16384,11675
177448,8192,7466
311660,16384,11548
170272,8192,7091
259168,16384,9608
338804,16384,12796
383004,16384,14599
290792,16384,11208
288404,16384,11024
269416,16384,10187
290416,16384,11162
265680,16384,9969
177032,8192,7441
129240,8192,5399
170552,8192,7003
280316,16384,10603
243108,16384,9134
149152,8192,6103
322060,16384,12030
334596,16384,12597
281600,16384,10751
382348,16384,14593
288724,16384,11059
339092,16384,12818
315740,16384,11794
338028,16384,12731
341164,16384,12902
285744,16384,10890
361472,16384,13710
295380,16384,11273
290520,16384,11189
363008,16384,13740
260328,16384,9706
270700,16384,10251
266468,16384,10015
269900,16384,10179
342944,16384,13030
261156,16384,9929
156672,8192,6507
180944,8192,7667
337132,16384,12690
125724,8192,5250
230200,16384,8653
331904,16384,12574
177352,8192,7445
342196,16384,12909
235412,16384,8769
356396,16384,13386
331928,16384,12434
245196,16384,9262
172240,8192,7093
162620,8192,6650
177316,8192,7447
175740,8192,7369
78084,4096,3584
56808,4096,2618
357276,16384,13431
176992,8192,7458
164324,8192,6777
174844,8192,7298
341200,16384,12958
287828,16384,10960
382864,16384,14646
279420,16384,10571
246152,16384,9318
122296,8192,5034
237256,16384,8870
297412,16384,11359
155200,8192,6383
279716,16384,10597
353324,16384,13191
309680,16384,11818
352476,16384,13176
26380,2048,1355
282772,16384,10899
373716,16384,14175
287092,16384,10976
342940,16384,13035
172612,8192,7180
320532,16384,11957
168256,8192,6993
37708,2048,1982
268728,16384,10186
339860,16384,12842
236656,16384,8792
175040,8192,7265
376528,16384,14312
269408,16384,10195
241572,16384,9048
290540,16384,11192
37916,2048,1991
242704,16384,9109
343072,16384,13068
381616,16384,14598
177196,8192,7465
175652,8192,7369
319584,16384,11945
363236,16384,13752
171696,8192,7130
341332,16384,12948
176080,8192,7377
124204,8192,5150
310616,16384,12116
173128,8192,7212
71340,4096,3242
268992,16384,10131
161080,8192,6750
342764,16384,13002
367392,16384,14006
128988,8192,5350
265436,16384,9977
168656,8192,7043
132976,8192,5596
89452,4096,4184
357088,16384,13415
175580,8192,7351
328708,16384,12299
371748,16384,14041
268992,16384,10159
157564,8192,6543
286368,16384,10924
85572,4096,3979
288576,16384,11073
363092,16384,13752
120832,8192,4959
175608,8192,7353
132224,8192,5524
291232,16384,11238
290428,16384,11182
71300,4096,3255
245868,16384,9283
76396,4096,3496
88896,4096,4163
285680,16384,10860
287892,16384,10981
342016,16384,12992
155204,8192,6365
157308,8192,6554
169820,8192,7105
156972,8192,6490
324908,16384,12297
280944,16384,10695
132704,8192,5554
172176,8192,7103
353872,16384,13490
341196,16384,12883
289388,16384,11083
333712,16384,12595
173272,8192,7209
341952,16384,12945
377144,16384,14396
311832,16384,11473
80948,4096,3773
366916,16384,13947
340640,16384,12904
275496,16384,10505
344400,16384,13108
157264,8192,6543
176724,8192,7382
