episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
414000,1553.6,110527.3,290656,903220,99.5500,96.7500,84.2000,48.5500,2.4000,0.0000,52881.97,285.11
416000,1564.2,110654.5,338968,903204,99.8500,96.9500,84.4500,46.9000,3.0500,0.0000,52911.66,287.74
418000,1574.9,110957.1,341044,903157,99.6500,97.1500,85.8500,48.1500,2.6500,0.0000,53144.88,288.50
420000,1585.6,111190.5,309820,903114,99.5000,97.0500,84.9000,48.7000,2.6500,0.0000,53407.88,286.63
422000,1596.4,112000.5,289880,903030,99.9000,97.3000,86.1000,47.7000,2.5000,0.0000,53547.43,285.99
424000,1606.8,110894.8,301876,903159,99.4500,96.6500,84.7500,47.7500,3.1500,0.0000,53768.70,288.12
426000,1617.5,111227.3,343536,903105,99.7500,97.0000,84.2500,48.8500,2.7500,0.0000,54033.20,286.92
428000,1628.4,114410.3,310932,903107,99.8000,97.3000,86.5000,49.7000,3.4000,0.0000,54157.46,287.30
430000,1639.0,113243.5,319012,903225,99.5000,96.5000,86.0000,49.5000,3.8000,0.0000,54359.56,288.53
432000,1649.4,110694.6,290644,903297,99.6500,97.2500,84.7500,47.5000,2.6000,0.0000,54819.16,287.96
434000,1660.5,112945.3,335224,903145,99.7500,97.0500,86.2000,49.4500,2.8500,0.0000,54744.72,290.30
436000,1671.2,114529.4,316100,903233,99.7500,97.4000,86.9500,49.7000,3.5000,0.0000,54891.30,290.39
438000,1681.9,113240.2,314728,903290,99.8000,97.3500,86.1500,49.4000,3.2000,0.0000,55056.83,292.53
440000,1692.8,114352.8,319656,903304,99.6500,96.7500,85.9500,50.6500,2.9500,0.0000,55321.57,290.11
442000,1703.4,113701.8,351216,903385,99.6500,97.0000,85.7000,50.6000,3.3000,0.0000,55631.07,290.06
444000,1714.2,115553.3,332356,903500,99.7500,97.8500,86.9500,50.9000,3.3500,0.0000,55661.69,291.40
446000,1725.1,117248.8,295004,903631,99.8500,97.2500,87.5000,52.5000,4.1000,0.0000,55697.78,294.55
448000,1736.0,114933.1,329268,903622,99.6500,97.1000,86.9000,50.6000,3.9000,0.0000,56147.72,292.77
450000,1746.8,114691.0,317968,903670,99.5000,97.4500,85.4000,51.1500,3.2500,0.0000,56283.54,292.25
452000,1757.8,116098.4,314648,903682,99.7000,98.3500,88.4000,51.6000,3.0500,0.0000,56501.31,291.93
454000,1768.9,117778.5,333200,903743,99.6000,97.5000,87.0000,53.6000,3.6000,0.0000,56557.30,295.27
456000,1779.7,114960.2,310632,903774,99.7500,97.3000,86.6000,51.5500,3.1500,0.0000,56901.27,294.81
458000,1790.8,116276.6,337652,903748,99.8000,97.1500,86.0000,50.9500,4.1000,0.0000,56881.05,295.44
460000,1801.9,118457.8,314996,903808,99.9000,96.9500,86.9500,53.7500,3.7500,0.0000,57217.40,295.13
462000,1812.8,114676.9,340940,903816,99.8500,96.8000,86.3000,50.1500,3.3000,0.0000,57495.92,295.91
464000,1823.7,116483.9,361988,903901,99.7500,96.5000,85.8500,52.5000,4.0000,0.0000,57514.99,297.82
