episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error,restart_episodes,restart_32k,pool_size
1708000,21451.8,183964.4,387076,448348,99.9000,99.1500,94.6500,72.1500,34.6000,0.0000,128249.12,358.27,0,0,0
1710000,21488.8,188410.3,387244,448279,99.7500,98.5000,94.3500,73.8000,37.1000,0.0000,127978.84,358.18,0,0,0
1712000,21525.3,184231.3,387288,448205,99.8000,98.9500,94.5500,72.6500,35.2000,0.0000,128442.70,356.62,0,0,0
1714000,21562.1,186988.4,387392,448137,100.0000,99.3000,94.5000,72.0000,36.9000,0.0000,128211.03,360.03,0,0,0
1716000,21598.6,185163.8,386656,448066,99.9000,98.8000,93.8500,72.5500,36.0500,0.0000,128380.41,356.44,0,0,0
1718000,21635.3,184678.4,585032,447992,99.9000,99.1500,95.0500,71.8000,35.5500,0.0500,128468.93,358.22,0,0,0
1720000,21672.1,186474.9,407692,447920,99.9500,98.8000,94.3500,72.4500,36.3000,0.0000,128637.41,356.40,0,0,0
1722000,21708.8,188579.5,533752,447858,99.9500,98.7500,94.5000,73.7000,37.4000,0.0500,128643.57,356.03,0,0,0
1724000,21745.3,185969.9,388244,447793,99.8500,98.9000,94.6500,73.5500,36.2500,0.0000,128714.85,357.67,0,0,0
1726000,21782.3,187803.3,386704,447721,99.8000,98.9500,94.5500,74.4000,36.6000,0.0000,128723.13,357.20,0,0,0
1728000,21817.5,181374.6,532936,447667,99.8000,98.8500,94.1500,72.2000,34.0000,0.0500,129246.21,359.36,0,0,0
1730000,21853.9,186363.7,387540,447605,99.8500,98.9500,95.1500,73.4500,35.5000,0.0000,129019.38,357.61,0,0,0
1732000,21890.4,187490.5,386500,447545,99.9000,99.0000,94.5500,73.6500,36.5000,0.0000,128879.66,359.39,0,0,0
1734000,21927.6,189159.8,387732,447477,99.8000,98.7500,94.7000,75.1000,37.0500,0.0000,128847.59,358.18,0,0,0
1736000,21964.5,187032.3,418612,447408,99.9500,99.1500,94.4500,73.4000,36.3000,0.0000,129259.35,355.97,0,0,0
1738000,22001.2,187252.9,386744,447342,99.8500,99.0000,94.7500,73.9000,36.2000,0.0000,129395.80,356.18,0,0,0
1740000,22038.8,191088.5,389108,447273,99.8500,99.0000,94.3500,74.1500,38.7000,0.0000,129134.23,356.09,0,0,0
1742000,22076.3,190621.6,507872,447203,99.9000,99.2500,95.4500,74.8500,36.6000,0.0500,129182.99,358.79,0,0,0
1744000,22114.3,190400.8,533452,447124,99.7500,98.9000,94.7500,75.0500,36.9000,0.0500,129328.88,357.35,0,0,0
1746000,22150.7,186945.5,387268,447065,99.9500,99.1500,94.0500,73.0000,36.2000,0.0000,129469.75,356.86,0,0,0
1748000,22188.3,191527.3,434776,446998,99.8500,98.9000,94.8000,74.6000,37.9000,0.0000,129428.28,355.84,0,0,0
1750000,22225.8,189847.6,387252,446928,99.9500,99.1500,95.9000,74.4000,37.2500,0.0000,129749.45,357.20,0,0,0
1752000,22263.0,189705.9,387308,446861,100.0000,99.4500,95.3500,73.0500,37.6000,0.0000,129500.93,358.40,0,0,0
1754000,22297.8,187939.4,421228,446839,99.9500,98.9000,94.6000,73.4000,36.9500,0.0000,129816.58,355.54,0,0,0
1756000,22332.1,194182.0,457808,446847,99.8000,99.0500,95.6500,75.8500,38.7500,0.0000,129575.88,358.58,0,0,0
1758000,22364.0,188999.2,387516,446886,99.9500,99.0000,95.0500,73.6500,37.2000,0.0000,130100.51,356.75,0,0,0
1760000,22396.0,188923.5,439812,446923,99.9500,98.7500,95.3000,74.4500,36.2500,0.0000,130192.45,356.65,0,0,0
1762000,22428.5,189612.0,387540,446952,99.9000,99.0000,95.8000,74.6500,36.2000,0.0000,130243.65,357.67,0,0,0
1764000,22460.8,188351.7,500356,446983,99.9500,98.8000,95.4000,74.5000,36.3500,0.0500,130549.90,356.44,0,0,0
1766000,22493.4,192148.0,386984,447017,99.7500,99.1000,94.6000,74.8500,38.2500,0.0000,130047.63,358.93,0,0,0
1768000,22525.9,190402.1,482424,447049,99.9000,98.9000,94.4000,74.6000,37.6500,0.0500,130420.65,356.38,0,0,0
1770000,22559.2,185756.1,415956,447048,99.9500,98.7500,94.4000,73.3000,34.9500,0.0000,130651.89,359.68,0,0,0
1772000,22593.5,191262.5,426232,447048,99.9000,99.1500,95.3000,74.4000,37.4500,0.0000,130195.18,361.03,0,0,0
1774000,22626.5,191161.8,438720,447071,99.9000,99.2500,95.3500,74.9500,38.2000,0.0000,130779.92,358.67,0,0,0
1776000,22658.4,186744.4,409020,447102,100.0000,99.5000,94.0000,74.1500,35.7000,0.0000,131054.83,357.54,0,0,0
1778000,22692.4,191095.3,386904,447105,99.9500,98.8500,95.2000,75.0500,37.5000,0.0000,130947.43,356.43,0,0,0
1780000,22726.3,190621.0,386600,447109,99.8000,98.9500,95.1000,74.1500,37.4000,0.0000,130758.02,358.26,0,0,0
1782000,22760.1,189747.2,387068,447113,99.8000,99.0000,94.9500,73.5000,37.5000,0.0000,130879.57,359.24,0,0,0
1784000,22794.7,192699.2,419660,447110,99.7500,99.0000,95.0000,75.3000,38.3500,0.0000,130806.70,358.24,0,0,0
1786000,22829.1,191350.7,428348,447106,99.7000,99.0500,95.1500,75.8000,38.4000,0.0000,130974.11,360.20,0,0,0
1788000,22863.0,193089.7,387220,447116,99.8500,99.2500,95.9000,74.6000,39.1000,0.0000,131063.18,357.80,0,0,0
1790000,22896.7,189125.7,386404,447121,99.9500,98.9000,94.9500,74.6000,36.7500,0.0000,131404.60,358.83,0,0,0
1792000,22930.0,189569.1,503276,447132,99.9500,98.5500,94.1500,74.0000,37.4000,0.0500,130951.24,363.24,0,0,0
1794000,22962.9,188936.9,387004,447149,99.9500,98.9500,94.6000,73.0500,37.4000,0.0000,131140.02,363.94,0,0,0
1796000,22996.7,189082.3,531380,447152,100.0000,99.1000,95.7000,73.4000,36.4500,0.0500,131497.05,361.56,0,0,0
1798000,23031.3,192584.6,416188,447147,99.8000,98.7500,94.8500,75.3000,37.6500,0.0000,131513.48,358.53,0,0,0
1800000,23066.3,193814.1,387268,447140,99.8500,98.8000,94.2000,74.2500,39.3000,0.0000,131262.91,359.53,0,0,0
1802000,23099.6,189910.2,387168,447153,99.7500,98.4000,94.6500,73.7000,37.4000,0.0000,131657.98,362.68,0,0,0
1804000,23133.0,192646.5,386872,447172,99.9000,98.9000,95.1500,75.2500,39.2000,0.0000,131780.96,358.13,0,0,0
1806000,23165.8,188839.2,478484,447193,99.8000,99.2000,94.6500,73.3500,37.3000,0.0500,131911.44,358.98,0,0,0
1808000,23198.6,190494.8,387104,447216,99.9000,99.0000,95.1500,74.0000,37.6000,0.0000,131942.57,359.44,0,0,0
1810000,23231.9,193396.0,499296,447240,99.8000,98.9500,94.7000,75.2000,38.0000,0.0500,131495.63,362.60,0,0,0
1812000,23265.3,188477.7,484344,447248,99.7500,98.6500,94.6500,73.4500,36.1000,0.0500,132077.67,359.47,0,0,0
1814000,23299.4,189991.4,420104,447245,100.0000,99.1000,94.6000,73.5500,37.7500,0.0000,132274.10,358.93,0,0,0
1816000,23334.0,194924.7,386884,447248,99.9500,99.4500,95.5500,75.7000,39.3500,0.0000,131778.75,359.58,0,0,0
1818000,23368.1,193116.6,388416,447256,99.8500,98.7500,94.5500,74.8500,38.9000,0.0000,132096.74,359.66,0,0,0
1820000,23402.2,189960.4,438028,447252,99.7000,98.7500,94.3500,73.8500,36.6000,0.0000,132498.92,358.81,0,0,0
1822000,23435.0,191199.4,387036,447278,99.9500,99.0500,94.2500,73.8000,37.8000,0.0000,132089.64,363.85,0,0,0
1824000,23468.0,195237.7,387048,447312,99.9000,98.6500,94.2000,75.3500,40.4000,0.0000,132436.71,359.44,0,0,0
1826000,23500.8,193678.1,531048,447347,99.9500,98.8500,94.6000,75.8000,37.9000,0.0500,132372.36,360.50,0,0,0
1828000,23532.9,187979.2,387320,447378,100.0000,99.3000,94.6000,74.0000,36.4000,0.0000,133181.23,357.70,0,0,0
1830000,23565.6,190654.9,387516,447403,99.9000,99.0000,94.9500,73.3000,37.0000,0.0000,132320.33,361.47,0,0,0
1832000,23598.4,192556.5,388388,447433,99.9500,99.1000,94.8500,74.2500,39.3500,0.0000,132632.69,361.36,0,0,0
1834000,23632.0,194438.7,386756,447454,99.9000,98.9500,95.9000,75.2000,38.3000,0.0000,132739.04,359.59,0,0,0
1836000,23664.6,190738.5,579832,447482,99.8500,98.8500,93.9500,74.1000,38.2000,0.0500,133110.71,360.53,0,0,0
1838000,23698.5,193990.1,432092,447493,99.8000,99.2000,94.9500,73.9500,40.2000,0.0000,132962.18,359.98,0,0,0
1840000,23733.3,196789.0,465616,447498,99.9500,99.2000,95.4500,75.1500,39.9000,0.0500,132950.66,357.92,0,0,0
1842000,23768.1,196850.5,386940,447505,99.9500,99.2000,94.9500,76.6500,39.2000,0.0000,132807.12,359.31,0,0,0
1844000,23802.1,193788.6,478236,447514,99.8000,98.8500,94.7000,75.0500,39.0500,0.0500,133027.00,361.47,0,0,0
1846000,23835.7,191846.5,416668,447527,99.9500,99.0500,95.1500,75.2000,37.9500,0.0000,133604.70,357.66,0,0,0
1848000,23870.0,193623.9,387100,447532,100.0000,99.1500,95.3500,75.1000,38.5000,0.0000,133809.02,357.77,0,0,0
1850000,23904.3,193425.0,406856,447535,99.8000,99.0000,94.5000,74.6000,39.0500,0.0000,133344.84,360.66,0,0,0
1852000,23938.4,192635.1,387112,447541,99.8500,98.7000,95.1500,73.4500,38.0000,0.0000,133419.94,360.72,0,0,0
1854000,23972.6,191732.5,386172,447542,99.9000,98.7500,94.7000,76.3000,37.6500,0.0000,133906.85,358.81,0,0,0
1856000,24006.5,192662.2,411996,447551,99.9000,99.0500,95.1000,74.4500,38.4500,0.0000,134221.24,356.97,0,0,0
1858000,24039.9,194568.4,387988,447575,99.8000,98.8500,95.0000,76.6000,38.3000,0.0000,133921.35,358.92,0,0,0
1860000,24074.3,193779.4,386844,447579,99.9000,98.9000,94.7500,74.0500,38.7000,0.0000,133400.58,361.26,0,0,0
1862000,24109.3,195887.6,387088,447576,99.8500,99.1000,95.7500,75.1500,40.7500,0.0000,134015.45,359.66,0,0,0
1864000,24143.4,190968.3,386836,447576,99.9000,99.0000,94.6000,74.4000,37.7000,0.0000,134354.67,358.71,0,0,0
1866000,24177.7,192346.5,507500,447576,99.9000,98.9000,95.1500,76.4500,37.6000,0.0500,134432.34,358.56,0,0,0
1868000,24212.0,194331.2,386916,447582,99.9000,98.8500,95.1500,74.3500,39.8000,0.0000,134301.42,357.91,0,0,0
1870000,24246.3,194782.9,481548,447590,100.0000,99.4500,95.8000,74.8500,39.6500,0.0500,134144.14,360.45,0,0,0
1872000,24279.8,197303.2,387384,447620,99.8000,98.6500,94.7500,75.6500,39.8500,0.0000,134118.98,361.28,0,0,0
1874000,24313.4,196582.2,388404,447645,99.9000,99.0500,95.4500,76.2000,40.4500,0.0000,134390.30,360.85,0,0,0
1876000,24345.9,190585.8,487236,447675,99.9500,98.6000,95.0500,73.0000,37.8500,0.0500,134664.94,359.34,0,0,0
1878000,24378.7,194032.8,398348,447707,99.9500,99.2000,94.8000,75.2500,38.5000,0.0000,134321.73,364.50,0,0,0
1880000,24412.1,190695.4,386944,447719,99.7000,98.4500,94.6000,73.7500,37.9000,0.0000,134887.12,359.98,0,0,0
1882000,24444.7,192625.1,387084,447752,99.8000,98.9500,94.3500,74.5000,38.6500,0.0000,134593.10,363.29,0,0,0
1884000,24477.7,196840.3,387152,447788,99.8000,99.3000,94.9000,74.8000,40.2500,0.0000,134840.87,360.84,0,0,0
1886000,24511.0,197389.3,387292,447821,100.0000,99.4500,95.6500,75.7500,40.5000,0.0000,134890.93,362.03,0,0,0
1888000,24544.5,198724.3,513516,447856,99.7500,99.1000,95.8000,76.3500,39.9500,0.0500,134715.90,358.52,0,0,0
1890000,24577.7,194495.3,386916,447881,99.9500,98.7500,95.0500,74.8000,38.8500,0.0000,135073.47,359.98,0,0,0
1892000,24610.4,193420.4,387008,447915,99.8000,98.8500,94.9500,74.0000,38.8000,0.0000,135148.93,361.66,0,0,0
1894000,24643.3,194834.7,386544,447947,99.9000,98.8500,94.8000,75.5500,38.9500,0.0000,135022.75,363.59,0,0,0
1896000,24676.6,194640.5,468832,447971,99.8500,99.1500,95.1000,75.8000,39.1500,0.0500,135443.04,361.35,0,0,0
1898000,24710.6,195864.0,387068,447987,99.9000,98.9500,95.1000,73.9500,40.7500,0.0000,135112.54,363.59,0,0,0
1900000,24745.1,196630.2,423452,447995,99.9000,99.0000,94.5500,75.8000,39.6000,0.0000,135169.15,362.71,0,0,0
1902000,24778.5,196073.4,387324,448022,100.0000,99.3000,95.7000,76.5000,38.7500,0.0000,135768.05,361.25,0,0,0
1904000,24811.7,194526.2,389244,448049,99.8500,99.2000,95.0000,73.5000,40.1500,0.0000,135589.50,362.18,0,0,0
1906000,24845.4,197123.7,468972,448073,99.9000,99.1500,95.0500,74.4500,40.4000,0.0500,135534.28,359.91,0,0,0
1908000,24879.0,194655.8,499392,448092,99.8000,99.1000,95.3000,75.0000,39.8500,0.1000,135861.46,363.11,0,0,0
1910000,24912.4,196323.1,387256,448118,99.9500,98.8500,94.7500,75.9000,39.8500,0.0000,135498.86,364.01,0,0,0
1912000,24946.3,198364.9,467692,448142,99.7000,99.0500,95.1000,76.3000,40.3000,0.0500,135455.22,362.41,0,0,0
1914000,24979.9,195371.2,387208,448163,99.9500,99.2000,94.9000,74.9000,39.6500,0.0000,135751.83,364.27,0,0,0
1916000,25013.7,196865.4,419028,448185,99.9500,99.2000,95.1500,75.6000,40.4000,0.0000,135926.58,363.70,0,0,0
1918000,25047.6,195921.2,388956,448201,99.9000,99.1000,94.5500,74.3000,41.3000,0.0000,135843.08,362.09,0,0,0
1920000,25080.4,193192.9,389380,448229,99.9500,98.9500,94.2000,73.0500,39.4000,0.0000,136252.47,360.67,0,0,0
1922000,25113.3,193132.5,475184,448255,99.9000,98.7500,95.0000,74.0500,38.8000,0.0500,136190.18,363.52,0,0,0
1924000,25147.1,196354.5,386860,448275,99.8500,99.0000,95.2500,75.8000,40.0500,0.0000,136281.16,362.12,0,0,0
1926000,25181.0,196464.0,387276,448295,99.9500,99.3500,95.2000,74.1000,39.6000,0.0000,136371.95,360.70,0,0,0
1928000,25214.3,194995.7,386936,448319,99.9000,98.9000,94.7500,74.1500,39.4000,0.0000,136282.07,365.74,0,0,0
1930000,25248.2,198108.4,387144,448343,100.0000,99.1500,95.2000,74.6500,41.3500,0.0000,136599.50,359.73,0,0,0
1932000,25281.3,193216.7,386924,448365,99.9000,99.1000,94.8000,73.8000,38.3000,0.0000,136725.09,363.36,0,0,0
1934000,25314.9,196188.5,532960,448388,99.8500,98.9500,94.3500,75.1000,39.5000,0.0500,136631.34,362.10,0,0,0
1936000,25349.5,201139.8,516580,448407,99.8500,99.1000,96.0000,74.8000,42.5500,0.1000,136478.55,360.34,0,0,0
1938000,25383.7,201455.9,531008,448433,99.8000,98.8500,94.9500,76.4000,41.5500,0.0500,136390.02,361.13,0,0,0
1940000,25417.9,199508.3,387244,448455,99.9000,99.1000,94.7000,76.2000,41.4000,0.0000,136431.69,363.05,0,0,0
1942000,25452.8,202973.2,387444,448473,99.9000,99.3000,95.7500,77.0500,41.6000,0.0000,136619.96,360.71,0,0,0
1944000,25487.1,200341.5,387236,448495,99.8000,99.0500,95.7000,75.8500,41.5000,0.0000,137067.25,361.29,0,0,0
1946000,25521.7,197425.6,506780,448503,99.9000,99.1500,95.1000,75.4500,39.8500,0.0500,137074.01,363.41,0,0,0
1948000,25556.6,201133.6,427184,448516,99.8000,99.1000,94.8500,75.6000,42.6500,0.0000,136830.77,364.84,0,0,0
1950000,25591.8,198812.7,386916,448517,99.9000,99.2000,95.9000,76.7500,40.8000,0.0000,137404.56,363.56,0,0,0
1952000,25625.6,198140.7,388284,448542,99.8500,99.1000,95.1500,75.9500,40.4000,0.0000,137242.29,363.30,0,0,0
1954000,25659.1,195818.3,387420,448564,99.8500,99.2000,95.5000,75.6500,39.0000,0.0000,137449.02,366.03,0,0,0
1956000,25693.0,199697.0,386572,448591,99.8500,99.0000,94.4500,76.0000,41.8000,0.0000,137364.84,362.51,0,0,0
1958000,25726.3,197706.4,388736,448622,99.8500,99.0000,94.3500,75.6500,41.7000,0.0000,137581.03,363.88,0,0,0
1960000,25759.7,196240.9,387092,448648,100.0000,99.4000,95.4500,73.9000,40.2000,0.0000,137679.55,363.96,0,0,0
1962000,25794.2,201915.1,387224,448669,99.9000,99.2500,96.1500,77.0000,42.1500,0.0000,137583.99,360.97,0,0,0
1964000,25826.9,193000.0,388768,448697,99.8500,98.4000,94.4500,73.5500,39.6500,0.0000,138241.85,361.81,0,0,0
1966000,25860.3,196732.1,390796,448724,99.9000,99.2000,95.4500,75.0500,39.8500,0.0000,138041.39,361.35,0,0,0
1968000,25893.7,198143.9,418324,448754,99.9000,99.0000,95.4500,74.8500,41.3000,0.0000,137865.17,360.77,0,0,0
1970000,25926.8,194696.4,387880,448779,99.8500,99.1000,95.0000,74.9500,39.6000,0.0000,138211.98,362.72,0,0,0
1972000,25961.3,200312.0,509904,448797,99.8000,98.9500,94.7000,74.9000,42.1000,0.0500,137833.31,363.31,0,0,0
1974000,25995.0,195585.7,386780,448814,99.9000,98.9000,95.1500,74.8000,40.0000,0.0000,138307.08,363.60,0,0,0
1976000,26028.9,198338.2,503256,448837,99.8000,99.3000,95.4500,74.9500,41.1000,0.0500,138137.07,362.75,0,0,0
1978000,26063.0,200807.4,529196,448862,99.9000,99.1500,94.7000,76.6500,41.4000,0.0500,138138.29,365.55,0,0,0
1980000,26096.7,196428.5,387296,448882,99.9500,98.8500,95.2500,74.7500,39.7500,0.0000,138292.88,364.09,0,0,0
1982000,26130.8,200118.4,411396,448905,99.8500,98.9500,95.2500,75.9000,41.4500,0.0000,138241.83,366.41,0,0,0
1984000,26165.3,201255.6,408456,448925,99.9000,99.3000,96.3000,77.4000,42.1000,0.0000,138524.08,363.57,0,0,0
1986000,26199.5,196985.1,532428,448938,99.8000,98.7500,94.1500,74.3000,40.5500,0.0500,138249.72,368.11,0,0,0
1988000,26232.7,194104.7,387012,448960,99.9500,98.8000,94.1000,73.1500,38.4500,0.0000,138599.14,363.17,0,0,0
1990000,26266.8,199876.7,387060,448982,99.8500,99.0500,95.4000,75.6000,41.2000,0.0000,138346.20,365.91,0,0,0
1992000,26301.0,200794.5,469172,449006,100.0000,99.0000,95.1000,76.1000,42.0500,0.0500,138789.16,365.01,0,0,0
1994000,26335.3,203203.3,533136,449033,100.0000,99.1500,95.7000,77.3500,43.1000,0.1000,138455.86,364.31,0,0,0
1996000,26369.6,202218.3,387236,449058,99.8000,98.7500,95.0000,75.1500,42.1500,0.0000,138603.17,364.68,0,0,0
1998000,26403.2,199920.4,489412,449089,99.9500,99.2000,95.2500,74.0000,42.1000,0.0500,138694.02,365.11,0,0,0
2000000,26437.0,197380.6,533108,449109,99.8000,99.0500,95.2000,76.5500,40.0000,0.0500,139334.61,364.26,0,0,0
2002000,26470.7,194014.1,386816,449122,99.7500,98.8500,93.7500,72.7000,39.8500,0.0000,139414.01,363.84,0,0,0
2004000,26505.1,200092.9,437588,449138,99.9500,99.2500,95.0000,73.8500,41.9500,0.0000,138928.24,364.40,0,0,0
2006000,26539.8,202698.2,436860,449158,99.7000,99.1000,94.2500,77.5000,43.1500,0.0000,139040.94,365.83,0,0,0
2008000,26573.8,197637.9,386988,449175,99.9500,98.9000,95.3000,74.7500,40.5000,0.0000,139450.82,364.26,0,0,0
2010000,26608.1,198362.6,387096,449190,100.0000,98.7500,94.8500,75.4000,40.7500,0.0000,139354.50,366.84,0,0,0
2012000,26642.3,200079.2,386900,449210,99.8500,99.2500,95.6500,76.2500,41.3500,0.0000,139565.44,361.88,0,0,0
2014000,26676.6,197965.5,436380,449223,99.9000,98.8500,95.4500,74.7500,40.7500,0.0000,139768.56,364.46,0,0,0
2016000,26710.9,201381.3,387728,449246,99.9000,99.1500,95.6000,75.4500,41.5000,0.0000,139447.66,364.42,0,0,0
2018000,26745.6,200990.7,387644,449261,99.9000,99.2500,95.4500,76.4500,41.7000,0.0000,139784.84,363.84,0,0,0
2020000,26779.0,195682.1,467892,449282,99.9500,98.9000,95.2000,74.2500,39.9000,0.0500,139929.35,366.09,0,0,0
2022000,26814.0,202722.5,387040,449297,99.9000,99.2500,95.1500,76.4500,42.0000,0.0000,139370.06,367.47,0,0,0
2024000,26847.6,195526.4,566260,449315,99.9000,98.9500,94.1500,74.1000,40.3500,0.0500,139993.18,365.89,0,0,0
2026000,26882.4,202466.2,386980,449331,99.9000,98.9000,95.7000,76.6500,43.1500,0.0000,140260.72,363.35,0,0,0
2028000,26916.4,198396.4,386968,449350,99.8500,99.0500,94.5500,75.5500,40.7000,0.0000,140188.94,366.57,0,0,0
2030000,26953.7,200099.0,387056,449319,99.9500,99.2000,95.9000,74.9000,41.2500,0.0000,140089.21,366.15,0,0,0
2032000,26994.0,200315.7,386728,449239,99.8000,99.1000,95.3500,76.6000,41.5000,0.0000,140395.68,364.38,0,0,0
2034000,27033.2,198704.5,386524,449172,99.8500,99.1000,95.1500,74.9000,40.4000,0.0000,140305.64,366.43,0,0,0
2036000,27072.5,199548.3,508380,449107,99.9000,99.3000,95.7000,76.8500,40.5500,0.0500,140551.69,366.45,0,0,0
2038000,27112.8,203971.6,388520,449037,99.9500,99.3000,96.1500,76.8500,43.4500,0.0000,140333.02,366.09,0,0,0
2040000,27152.2,200948.3,411236,448973,99.7500,99.0000,95.4500,76.7000,41.5500,0.0000,140439.29,364.48,0,0,0
2042000,27192.6,206426.3,386896,448907,99.8500,98.9500,95.1500,76.9000,44.2500,0.0000,140206.55,363.14,0,0,0
2044000,27232.9,205814.3,411004,448842,100.0000,99.3500,95.7000,77.0500,44.7000,0.0000,140353.07,365.03,0,0,0
2046000,27272.2,199269.3,387156,448777,100.0000,99.1500,94.7500,75.9000,41.4500,0.0000,140856.43,364.53,0,0,0
2048000,27311.4,201585.7,386468,448718,99.9500,98.9500,94.8500,77.2000,42.2000,0.0000,140678.78,366.28,0,0,0
2050000,27350.7,200357.8,387188,448656,99.8500,98.7000,94.9500,76.9500,41.8000,0.0000,140765.36,365.17,0,0,0
2052000,27390.3,202024.4,387284,448594,99.9000,99.0500,95.1000,76.6000,41.9000,0.0000,140935.96,366.23,0,0,0
2054000,27429.5,201529.2,485008,448535,99.9000,99.0000,95.0000,75.9000,41.9000,0.0500,141156.11,363.79,0,0,0
2056000,27468.3,197314.1,408260,448475,99.9500,98.7500,94.9500,75.4500,40.6000,0.0000,141307.28,365.72,0,0,0
2058000,27508.0,200018.2,504860,448405,99.9500,99.2000,95.0000,76.1000,41.7000,0.1000,141289.48,363.43,0,0,0
2060000,27547.3,201482.5,419784,448345,100.0000,99.1500,94.8500,76.9500,42.4000,0.0000,141397.89,364.78,0,0,0
2062000,27586.8,201667.4,387220,448284,99.9000,99.4000,95.3500,75.7000,42.4000,0.0000,141295.56,363.28,0,0,0
2064000,27625.7,196483.8,387016,448220,99.8500,98.9000,94.3000,73.7500,40.5000,0.0000,141487.62,365.49,0,0,0
2066000,27665.6,202258.2,386916,448154,100.0000,99.3000,95.5000,76.4500,42.3000,0.0000,141429.86,367.86,0,0,0
2068000,27705.5,201742.4,387240,448088,99.8500,98.9000,94.5500,75.1000,42.0000,0.0000,141436.27,365.30,0,0,0
2070000,27745.7,205309.8,386912,448025,99.9500,99.4000,95.8000,78.0000,43.6000,0.0000,141245.06,365.51,0,0,0
2072000,27785.5,200801.2,388272,447958,99.7500,98.7000,95.0000,76.2500,42.3500,0.0000,141921.58,365.11,0,0,0
2074000,27825.8,202516.2,531072,447886,99.9500,98.9000,95.6500,76.7000,41.7500,0.0500,141798.05,363.46,0,0,0
2076000,27865.7,203389.2,504796,447826,99.9500,99.3500,95.1500,76.8000,42.1500,0.0500,141581.06,366.07,0,0,0
2078000,27905.7,203437.7,386872,447761,99.9500,99.4000,95.6500,76.7000,43.3500,0.0000,142155.62,360.51,0,0,0
2080000,27945.4,201213.5,387028,447699,99.8000,99.1500,95.6500,77.0000,40.9500,0.0000,141948.72,368.35,0,0,0
2082000,27986.9,206688.2,474000,447620,99.8500,99.2000,96.0500,75.7500,44.5000,0.0500,141686.39,365.07,0,0,0
2084000,28027.3,206141.5,387356,447557,99.8500,99.3500,95.8000,77.5500,44.2000,0.0000,142015.64,364.75,0,0,0
2086000,28067.2,203129.2,489868,447496,99.8500,99.2000,95.4500,73.9500,42.9000,0.0500,141783.13,367.84,0,0,0
2088000,28108.3,206046.5,512904,447422,99.9500,99.4500,95.6000,78.0500,43.4000,0.0500,142009.64,366.81,0,0,0
2090000,28147.6,201927.9,531416,447368,99.9000,98.3500,94.4500,76.4000,42.8000,0.0500,142302.32,367.24,0,0,0
2092000,28188.7,206308.2,513388,447295,99.9000,99.0500,96.1000,78.2500,43.8500,0.0500,142069.86,367.20,0,0,0
2094000,28228.9,205951.5,527892,447238,99.8500,99.2000,96.0000,77.4000,43.2000,0.0500,141975.31,367.45,0,0,0
2096000,28269.7,205690.4,524812,447169,99.9000,98.9500,95.1500,77.3000,43.7000,0.0500,142397.45,364.92,0,0,0
2098000,28310.7,203600.6,388576,447091,99.7500,98.7000,95.1000,77.7500,42.3000,0.0000,142424.93,367.73,0,0,0
2100000,28351.3,201271.2,387104,447016,99.8500,98.5000,95.3500,77.4500,41.8000,0.0000,142480.20,370.29,0,0,0
2102000,28392.0,201948.7,386900,446940,100.0000,99.0000,95.3000,76.7000,42.2000,0.0000,142801.29,366.93,0,0,0
2104000,28431.9,202866.3,386780,446880,99.9500,98.9000,95.9500,78.3500,41.8000,0.0000,142965.13,368.43,0,0,0
2106000,28471.9,205001.0,502076,446822,100.0000,99.0500,94.8500,76.1500,43.2000,0.0500,142331.55,368.97,0,0,0
2108000,28511.0,200812.8,464248,446769,99.9500,99.3000,95.1000,74.8500,42.3500,0.0500,142785.39,368.49,0,0,0
2110000,28550.7,201212.7,506048,446708,99.9000,99.0000,95.3000,76.2500,41.9000,0.0500,142965.10,368.16,0,0,0
2112000,28591.6,206962.9,387192,446641,99.8500,99.2000,95.7000,77.6000,44.7000,0.0000,142719.48,366.11,0,0,0
2114000,28632.1,205335.4,386904,446579,99.9000,99.2500,95.5500,77.8500,43.6000,0.0000,142934.08,367.35,0,0,0
2116000,28671.6,203528.4,481968,446526,100.0000,99.0500,95.0000,76.0500,43.2500,0.0500,143078.36,365.30,0,0,0
2118000,28712.5,202525.6,387116,446451,100.0000,99.3500,95.3500,76.8000,41.8000,0.0000,143389.15,364.57,0,0,0
2120000,28753.6,208204.7,387356,446386,99.9000,98.9000,95.6000,77.5500,44.8000,0.0000,142883.40,367.54,0,0,0
2122000,28793.7,205103.7,468408,446329,99.9500,98.9000,94.4500,76.1500,43.8000,0.0500,143210.42,366.87,0,0,0
2124000,28833.9,205674.4,496260,446272,100.0000,99.3500,95.5500,77.3500,44.4500,0.0500,143616.02,364.23,0,0,0
2126000,28872.9,200951.4,440772,446223,99.7000,98.9500,95.4500,75.9000,41.3000,0.0000,143796.37,366.26,0,0,0
2128000,28913.0,200250.4,511628,446155,99.9000,99.1500,95.3000,74.8000,42.2000,0.1000,143820.71,364.97,0,0,0
2130000,28953.1,204332.7,386944,446095,99.9000,99.0000,94.9500,77.5500,43.5500,0.0000,143579.14,365.66,0,0,0
2132000,28992.9,205847.6,386824,446046,99.8500,99.3000,96.1000,76.7000,44.0000,0.0000,143728.87,365.33,0,0,0
2134000,29033.4,206549.6,387096,445988,99.8500,98.9500,95.3500,76.8500,44.2500,0.0000,143878.29,364.65,0,0,0
